2022-10-15,18:45:26.043408,Server-6,CPU,Usage:,34.391007540801304%,Ram,Usage:,1.4366065124263816GB
2022-10-15,18:45:25.043412,Server-6,CPU,Usage:,24.60725179830453%,Ram,Usage:,1.9336380129779793GB
2022-10-15,18:45:24.043415,Server-6,CPU,Usage:,18.01269794641642%,Ram,Usage:,1.782570349534796GB
2022-10-15,18:45:23.043419,Server-6,CPU,Usage:,16.83024998005839%,Ram,Usage:,1.3777337526161548GB
2022-10-15,18:45:22.043422,Server-6,CPU,Usage:,11.766356779399343%,Ram,Usage:,1.0557749447575897GB
2022-10-15,18:45:21.043426,Server-6,CPU,Usage:,21.67385294685422%,Ram,Usage:,0.817562349159925GB
2022-10-15,18:45:20.043429,Server-6,CPU,Usage:,14.919722358145854%,Ram,Usage:,0.4570074556389424GB
2022-10-15,18:45:19.043433,Server-6,CPU,Usage:,6.6403975014812495%,Ram,Usage:,0.7346603760385847GB
2022-10-15,18:45:18.043437,Server-6,CPU,Usage:,5.064399580644138%,Ram,Usage:,0.24630287726059596GB
2022-10-15,18:45:17.043440,Server-6,CPU,Usage:,0.7341159067404917%,Ram,Usage:,0.1151072385832621GB
2022-10-15,18:45:16.043444,Server-6,CPU,Usage:,9.260710619687602%,Ram,Usage:,0.15111303017062963GB
2022-10-15,18:45:15.043447,Server-6,CPU,Usage:,16.213054537822888%,Ram,Usage:,0.4626812327648013GB
2022-10-15,18:45:14.043451,Server-6,CPU,Usage:,18.94743130080176%,Ram,Usage:,0.7350135396987202GB
2022-10-15,18:45:13.043455,Server-6,CPU,Usage:,18.820548285583715%,Ram,Usage:,0.5956462709384504GB
2022-10-15,18:45:12.043458,Server-6,CPU,Usage:,28.4351297314535%,Ram,Usage:,1.0953281250517555GB
2022-10-15,18:45:11.043462,Server-6,CPU,Usage:,32.80588777403276%,Ram,Usage:,1.1916638378277804GB
2022-10-15,18:45:10.043465,Server-6,CPU,Usage:,38.014412344485216%,Ram,Usage:,0.7238135875424122GB
2022-10-15,18:45:09.043469,Server-6,CPU,Usage:,30.60607362827334%,Ram,Usage:,1.2144928585885775GB
2022-10-15,18:45:08.043472,Server-6,CPU,Usage:,33.48214730535413%,Ram,Usage:,1.4765031234529302GB
2022-10-15,18:45:07.043476,Server-6,CPU,Usage:,27.86076706306439%,Ram,Usage:,1.1223797457572116GB
2022-10-15,18:45:06.043479,Server-6,CPU,Usage:,33.08024948960724%,Ram,Usage:,0.7880820995718528GB
2022-10-15,18:45:05.043483,Server-6,CPU,Usage:,41.556195266259735%,Ram,Usage:,1.0896722722330736GB
2022-10-15,18:45:04.043486,Server-6,CPU,Usage:,48.53392969689371%,Ram,Usage:,0.69579595648802GB
2022-10-15,18:45:03.043490,Server-6,CPU,Usage:,57.643811119057276%,Ram,Usage:,0.7824068072955267GB
2022-10-15,18:45:02.043494,Server-6,CPU,Usage:,67.33968228069267%,Ram,Usage:,0.35067364179255023GB
2022-10-15,18:45:01.043497,Server-6,CPU,Usage:,75.27119830219826%,Ram,Usage:,0.24718105434052362GB
2022-10-15,18:45:00.043501,Server-6,CPU,Usage:,65.89740019397516%,Ram,Usage:,0.6604659740026276GB
2022-10-15,18:44:59.043504,Server-6,CPU,Usage:,62.09784947595239%,Ram,Usage:,0.5920514193048141GB
2022-10-15,18:44:58.043508,Server-6,CPU,Usage:,68.91571263364895%,Ram,Usage:,0.8981166076135984GB
2022-10-15,18:44:57.043511,Server-6,CPU,Usage:,73.75687856899498%,Ram,Usage:,0.7765250486768316GB
2022-10-15,18:44:56.043515,Server-6,CPU,Usage:,64.43768307691981%,Ram,Usage:,1.080353972627175GB
2022-10-15,18:44:55.043519,Server-6,CPU,Usage:,57.74336528517783%,Ram,Usage:,0.9741793605602904GB
2022-10-15,18:44:54.043522,Server-6,CPU,Usage:,67.65264337202917%,Ram,Usage:,1.003852085193533GB
2022-10-15,18:44:53.043526,Server-6,CPU,Usage:,58.526567860405365%,Ram,Usage:,0.7231027987295509GB
2022-10-15,18:44:52.043529,Server-6,CPU,Usage:,52.62119942684097%,Ram,Usage:,0.7483660724878569GB
2022-10-15,18:44:51.043533,Server-6,CPU,Usage:,48.137776511396595%,Ram,Usage:,0.6998574400705454GB
2022-10-15,18:44:50.043536,Server-6,CPU,Usage:,41.15305057651438%,Ram,Usage:,0.952296610485061GB
2022-10-15,18:44:49.043540,Server-6,CPU,Usage:,38.20739366016129%,Ram,Usage:,1.2254032937528436GB
2022-10-15,18:44:48.043543,Server-6,CPU,Usage:,38.698982137763515%,Ram,Usage:,1.060477529305056GB
2022-10-15,18:44:47.043547,Server-6,CPU,Usage:,38.82572096796147%,Ram,Usage:,1.3785801100565853GB
2022-10-15,18:44:46.043551,Server-6,CPU,Usage:,46.81601062653757%,Ram,Usage:,1.0929962589558662GB
2022-10-15,18:44:45.043554,Server-6,CPU,Usage:,43.64955977648174%,Ram,Usage:,1.201880645793534GB
2022-10-15,18:44:44.043558,Server-6,CPU,Usage:,51.57901963998202%,Ram,Usage:,0.7389359566999137GB
2022-10-15,18:44:43.043561,Server-6,CPU,Usage:,44.523482057132%,Ram,Usage:,0.8777569877506495GB
2022-10-15,18:44:42.043565,Server-6,CPU,Usage:,53.132650248575885%,Ram,Usage:,0.5474538654070371GB
2022-10-15,18:44:41.043568,Server-6,CPU,Usage:,56.77334606218951%,Ram,Usage:,0.15880617465518077GB
2022-10-15,18:44:40.043572,Server-6,CPU,Usage:,57.58518122953424%,Ram,Usage:,0.16921157322704053GB
2022-10-15,18:44:39.043575,Server-6,CPU,Usage:,52.9073493232841%,Ram,Usage:,0.1782728954146948GB
2022-10-15,18:44:38.043579,Server-6,CPU,Usage:,56.44241486610834%,Ram,Usage:,0.6720035596291293GB
2022-10-15,18:44:37.043582,Server-6,CPU,Usage:,57.42086098922153%,Ram,Usage:,0.5184542555684879GB
2022-10-15,18:44:36.043586,Server-6,CPU,Usage:,51.748389370285125%,Ram,Usage:,0.4325064516330639GB
2022-10-15,18:44:35.043590,Server-6,CPU,Usage:,60.0565581909638%,Ram,Usage:,0.3629991622321251GB
2022-10-15,18:44:34.043593,Server-6,CPU,Usage:,58.057162038384675%,Ram,Usage:,0.4096581365709755GB
2022-10-15,18:44:33.043597,Server-6,CPU,Usage:,50.607193484622464%,Ram,Usage:,0.0819516663691348GB
2022-10-15,18:44:32.043600,Server-6,CPU,Usage:,47.49559338188085%,Ram,Usage:,0.18835026375580502GB
2022-10-15,18:44:31.043604,Server-6,CPU,Usage:,44.180103736907974%,Ram,Usage:,0.6636863629762622GB
2022-10-15,18:44:30.043607,Server-6,CPU,Usage:,38.36990392037759%,Ram,Usage:,0.39176305013573065GB
2022-10-15,18:44:29.043611,Server-6,CPU,Usage:,37.143051848043896%,Ram,Usage:,0.21672083532607814GB
2022-10-15,18:44:28.043615,Server-6,CPU,Usage:,32.19710087678476%,Ram,Usage:,0.5947759012133247GB
2022-10-15,18:44:27.043618,Server-6,CPU,Usage:,42.14350094656336%,Ram,Usage:,0.4060840443692959GB
2022-10-15,18:44:26.043622,Server-6,CPU,Usage:,32.45725128417232%,Ram,Usage:,0.30565412453827917GB
2022-10-15,18:44:25.043625,Server-6,CPU,Usage:,39.22491408439463%,Ram,Usage:,0.353160223485717GB
2022-10-15,18:44:24.043629,Server-6,CPU,Usage:,30.252025363299452%,Ram,Usage:,0.2781356498933595GB
2022-10-15,18:44:23.043632,Server-6,CPU,Usage:,27.048392655060702%,Ram,Usage:,0.2136971219833314GB
2022-10-15,18:44:22.043636,Server-6,CPU,Usage:,19.7111875729481%,Ram,Usage:,0.054578237648554524GB
2022-10-15,18:44:21.043639,Server-6,CPU,Usage:,21.830984217426543%,Ram,Usage:,0.16112655437597742GB
2022-10-15,18:44:20.043643,Server-6,CPU,Usage:,22.094771877399776%,Ram,Usage:,0.17018618246927047GB
2022-10-15,18:44:19.043646,Server-6,CPU,Usage:,25.33208655919097%,Ram,Usage:,0.022598383154363397GB
2022-10-15,18:44:18.043650,Server-6,CPU,Usage:,27.70245746100297%,Ram,Usage:,0.5148069215286575GB
2022-10-15,18:44:17.043654,Server-6,CPU,Usage:,24.074185548684234%,Ram,Usage:,0.5090422928837869GB
2022-10-15,18:44:16.043657,Server-6,CPU,Usage:,28.662679630766693%,Ram,Usage:,0.3250886975705355GB
2022-10-15,18:44:15.043661,Server-6,CPU,Usage:,29.765877811462754%,Ram,Usage:,0.5463021252109485GB
2022-10-15,18:44:14.043664,Server-6,CPU,Usage:,30.98623071824027%,Ram,Usage:,0.9045158675040458GB
2022-10-15,18:44:13.043668,Server-6,CPU,Usage:,33.77606691529957%,Ram,Usage:,0.9530981411568125GB
2022-10-15,18:45:52.043672,Server-6,CPU,Usage:,34.81139915207038%,Ram,Usage:,1.3848549284764964GB
2022-10-15,18:45:51.043675,Server-7,CPU,Usage:,25.509022958478486%,Ram,Usage:,1.537430834438807GB
2022-10-15,18:45:50.043679,Server-7,CPU,Usage:,33.074188324333605%,Ram,Usage:,1.4218949459275803GB
2022-10-15,18:45:49.043682,Server-7,CPU,Usage:,32.82468822418652%,Ram,Usage:,1.429162578047924GB
2022-10-15,18:45:48.043686,Server-7,CPU,Usage:,34.300153906089974%,Ram,Usage:,1.532034220715911GB
2022-10-15,18:45:47.043689,Server-7,CPU,Usage:,29.279815375494515%,Ram,Usage:,1.65162837497965GB
2022-10-15,18:45:46.043693,Server-7,CPU,Usage:,21.96183205950282%,Ram,Usage:,1.2202415057560656GB
2022-10-15,18:45:45.043696,Server-7,CPU,Usage:,28.966795877650082%,Ram,Usage:,0.9048727494288964GB
2022-10-15,18:45:44.043700,Server-7,CPU,Usage:,27.548678015983278%,Ram,Usage:,1.0824010026080924GB
2022-10-15,18:45:43.043703,Server-7,CPU,Usage:,20.331342230938095%,Ram,Usage:,1.4464469277579832GB
2022-10-15,18:45:42.043707,Server-7,CPU,Usage:,18.087001407927964%,Ram,Usage:,1.8721260740042744GB
2022-10-15,18:45:41.043711,Server-7,CPU,Usage:,12.096853514312743%,Ram,Usage:,1.3885261575557932GB
2022-10-15,18:45:40.043714,Server-7,CPU,Usage:,20.117509935500763%,Ram,Usage:,1.818475632270747GB
2022-10-15,18:45:39.043718,Server-7,CPU,Usage:,14.01496348283838%,Ram,Usage:,1.5329818298779132GB
2022-10-15,18:45:38.043721,Server-7,CPU,Usage:,16.147574457917333%,Ram,Usage:,1.8160429243429221GB
2022-10-15,18:45:37.043725,Server-7,CPU,Usage:,25.159525645975485%,Ram,Usage:,1.7050757413844484GB
2022-10-15,18:45:36.043728,Server-7,CPU,Usage:,31.63738782923892%,Ram,Usage:,1.5564851593749705GB
2022-10-15,18:45:35.043732,Server-7,CPU,Usage:,35.52047835159237%,Ram,Usage:,1.6968401860159177GB
2022-10-15,18:45:34.043735,Server-7,CPU,Usage:,35.525149028553734%,Ram,Usage:,1.570756790615503GB
2022-10-15,18:45:33.043739,Server-7,CPU,Usage:,33.423719381835525%,Ram,Usage:,1.612563342697475GB
2022-10-15,18:45:32.043742,Server-7,CPU,Usage:,36.25415793407146%,Ram,Usage:,2.1120384371841907GB
2022-10-15,18:45:31.043746,Server-7,CPU,Usage:,42.29123187286978%,Ram,Usage:,1.940424152541158GB
2022-10-15,18:45:30.043749,Server-7,CPU,Usage:,48.11727668842615%,Ram,Usage:,2.404353865004704GB
2022-10-15,18:45:29.043753,Server-7,CPU,Usage:,48.638970773744006%,Ram,Usage:,2.171543419483643GB
2022-10-15,18:45:28.043757,Server-7,CPU,Usage:,40.43866420026651%,Ram,Usage:,2.3240367262906028GB
2022-10-15,18:45:27.043761,Server-7,CPU,Usage:,30.715052722419948%,Ram,Usage:,2.0070637660487805GB
2022-10-15,18:45:26.043764,Server-7,CPU,Usage:,28.087243462766885%,Ram,Usage:,1.5690875242252829GB
2022-10-15,18:45:25.043768,Server-7,CPU,Usage:,30.098545677367433%,Ram,Usage:,1.3565562994985718GB
2022-10-15,18:45:24.043771,Server-7,CPU,Usage:,22.33143329095134%,Ram,Usage:,1.1935874773463395GB
2022-10-15,18:45:23.043775,Server-7,CPU,Usage:,19.118457653417458%,Ram,Usage:,1.3192780229910583GB
2022-10-15,18:45:22.043778,Server-7,CPU,Usage:,28.36455227335203%,Ram,Usage:,0.9722548596381158GB
2022-10-15,18:45:21.043782,Server-7,CPU,Usage:,20.972477464060017%,Ram,Usage:,1.236098017696988GB
2022-10-15,18:45:20.043786,Server-7,CPU,Usage:,14.488204493769063%,Ram,Usage:,1.010380258000895GB
2022-10-15,18:45:19.043789,Server-7,CPU,Usage:,18.98331317842256%,Ram,Usage:,1.1993211108151178GB
2022-10-15,18:45:18.043793,Server-7,CPU,Usage:,17.770198656176277%,Ram,Usage:,1.6639575115698886GB
2022-10-15,18:45:17.043796,Server-7,CPU,Usage:,16.83247987193048%,Ram,Usage:,1.2921168260793485GB
2022-10-15,18:45:16.043800,Server-7,CPU,Usage:,8.978305290365956%,Ram,Usage:,1.3537252974197471GB
2022-10-15,18:45:15.043803,Server-7,CPU,Usage:,10.684810101107677%,Ram,Usage:,1.2390074604745438GB
2022-10-15,18:45:14.043807,Server-7,CPU,Usage:,4.5458661834702125%,Ram,Usage:,0.9156280473077265GB
2022-10-15,18:45:13.043811,Server-7,CPU,Usage:,7.157295168060633%,Ram,Usage:,1.4013367200221043GB
2022-10-15,18:45:12.043814,Server-7,CPU,Usage:,16.599108482471603%,Ram,Usage:,1.2380488076415295GB
2022-10-15,18:45:11.043818,Server-7,CPU,Usage:,9.144382920896879%,Ram,Usage:,1.3526294399567822GB
2022-10-15,18:45:10.043821,Server-7,CPU,Usage:,17.083203190699365%,Ram,Usage:,1.1449358485491032GB
2022-10-15,18:45:09.043825,Server-7,CPU,Usage:,7.78294526190618%,Ram,Usage:,0.7613473230577552GB
2022-10-15,18:45:08.043828,Server-7,CPU,Usage:,14.295779919669313%,Ram,Usage:,1.1256438085257385GB
2022-10-15,18:45:07.043832,Server-7,CPU,Usage:,24.133705627940664%,Ram,Usage:,1.3225435981405467GB
2022-10-15,18:45:06.043835,Server-7,CPU,Usage:,19.034006655960606%,Ram,Usage:,1.6949061181163778GB
2022-10-15,18:45:05.043839,Server-7,CPU,Usage:,10.085110010094816%,Ram,Usage:,1.756054678843324GB
2022-10-15,18:45:04.043842,Server-7,CPU,Usage:,19.165212376585515%,Ram,Usage:,1.8179101412099246GB
2022-10-15,18:45:03.043846,Server-7,CPU,Usage:,28.70860733684516%,Ram,Usage:,2.1009443506353143GB
2022-10-15,18:45:02.043850,Server-7,CPU,Usage:,34.96693623275236%,Ram,Usage:,2.3526601873448323GB
2022-10-15,18:45:01.043853,Server-7,CPU,Usage:,26.596711898000663%,Ram,Usage:,2.7369826708818157GB
2022-10-15,18:45:00.043857,Server-7,CPU,Usage:,30.909306512279063%,Ram,Usage:,2.3176313680862544GB
2022-10-15,18:44:59.043860,Server-7,CPU,Usage:,34.577133076484486%,Ram,Usage:,2.4329640473412155GB
2022-10-15,18:44:58.043864,Server-7,CPU,Usage:,31.714537307985395%,Ram,Usage:,2.3461632470185636GB
2022-10-15,18:44:57.043867,Server-7,CPU,Usage:,41.015725100429435%,Ram,Usage:,2.772746314012414GB
2022-10-15,18:44:56.043871,Server-7,CPU,Usage:,34.00923830038771%,Ram,Usage:,2.305238992892411GB
2022-10-15,18:44:55.043875,Server-7,CPU,Usage:,38.60295336807651%,Ram,Usage:,2.604753679652366GB
2022-10-15,18:44:54.043878,Server-7,CPU,Usage:,39.46056555400359%,Ram,Usage:,2.264830290063549GB
2022-10-15,18:44:53.043882,Server-7,CPU,Usage:,42.465879911878055%,Ram,Usage:,2.7326775170134163GB
2022-10-15,18:44:52.043885,Server-7,CPU,Usage:,48.17956425921443%,Ram,Usage:,2.3718727981118204GB
2022-10-15,18:44:51.043889,Server-7,CPU,Usage:,56.209061604707514%,Ram,Usage:,2.407455361547263GB
2022-10-15,18:44:50.043892,Server-7,CPU,Usage:,61.05735970269038%,Ram,Usage:,2.6319973088160022GB
2022-10-15,18:44:49.043896,Server-7,CPU,Usage:,67.13245017167708%,Ram,Usage:,2.347001179780183GB
2022-10-15,18:44:48.043899,Server-7,CPU,Usage:,73.62279364214169%,Ram,Usage:,2.3685338678760357GB
2022-10-15,18:44:47.043903,Server-7,CPU,Usage:,63.79813454231663%,Ram,Usage:,2.37484875822325GB
2022-10-15,18:44:46.043906,Server-7,CPU,Usage:,55.86634269180031%,Ram,Usage:,2.7931084896751086GB
2022-10-15,18:44:45.043910,Server-7,CPU,Usage:,48.23349721338199%,Ram,Usage:,3.189571115955048GB
2022-10-15,18:44:44.043913,Server-7,CPU,Usage:,54.177318198418575%,Ram,Usage:,3.2829055264668647GB
2022-10-15,18:44:43.043917,Server-7,CPU,Usage:,57.610532382160876%,Ram,Usage:,3.290795005468359GB
2022-10-15,18:44:42.043921,Server-7,CPU,Usage:,52.569371325215556%,Ram,Usage:,3.4044925781290485GB
2022-10-15,18:44:41.043924,Server-7,CPU,Usage:,50.661739932075974%,Ram,Usage:,3.414142007555525GB
2022-10-15,18:44:40.043928,Server-7,CPU,Usage:,52.430652496752245%,Ram,Usage:,3.1731915181893973GB
2022-10-15,18:44:39.043931,Server-7,CPU,Usage:,59.06359386450883%,Ram,Usage:,3.1839859531933468GB
2022-10-15,18:44:38.043935,Server-7,CPU,Usage:,62.42387561840473%,Ram,Usage:,3.172105704646676GB
2022-10-15,18:44:37.043938,Server-7,CPU,Usage:,70.89268397546073%,Ram,Usage:,2.979893427660824GB
2022-10-15,18:44:36.043942,Server-7,CPU,Usage:,72.09584336953453%,Ram,Usage:,2.7032463042339754GB
2022-10-15,18:44:35.043945,Server-7,CPU,Usage:,68.3014177861121%,Ram,Usage:,3.1623545272779494GB
2022-10-15,18:44:34.043949,Server-7,CPU,Usage:,75.95447223706938%,Ram,Usage:,3.3800982748757695GB
2022-10-15,18:44:33.043952,Server-7,CPU,Usage:,76.24556138295259%,Ram,Usage:,3.5987673884608107GB
2022-10-15,18:44:32.043956,Server-7,CPU,Usage:,74.24816927381866%,Ram,Usage:,3.259325375698768GB
2022-10-15,18:44:31.043959,Server-7,CPU,Usage:,77.80838758067728%,Ram,Usage:,3.4174755502153897GB
2022-10-15,18:44:30.043963,Server-7,CPU,Usage:,85.64841113483567%,Ram,Usage:,3.6907707107441725GB
2022-10-15,18:44:29.043967,Server-7,CPU,Usage:,91.06780978988199%,Ram,Usage:,3.2332969187842617GB
2022-10-15,18:44:28.043970,Server-7,CPU,Usage:,98.34317209081857%,Ram,Usage:,3.5672294956995922GB
2022-10-15,18:44:27.043974,Server-7,CPU,Usage:,90.37542005408007%,Ram,Usage:,3.2023339490728997GB
2022-10-15,18:44:26.043977,Server-7,CPU,Usage:,95.49226948838549%,Ram,Usage:,3.4210108624104683GB
2022-10-15,18:44:25.043981,Server-7,CPU,Usage:,91.41989717068212%,Ram,Usage:,3.3139199036764753GB
2022-10-15,18:44:24.043984,Server-7,CPU,Usage:,91.82819006335995%,Ram,Usage:,3.2485617726370983GB
2022-10-15,18:44:23.043988,Server-7,CPU,Usage:,86.61955648655112%,Ram,Usage:,2.9108372048450466GB
2022-10-15,18:44:22.043991,Server-7,CPU,Usage:,82.1152702600885%,Ram,Usage:,2.8086935566214293GB
2022-10-15,18:44:21.043995,Server-7,CPU,Usage:,91.56143048322478%,Ram,Usage:,2.966112895043455GB
2022-10-15,18:44:20.043998,Server-7,CPU,Usage:,98.09581105003015%,Ram,Usage:,2.864250556709441GB
2022-10-15,18:44:19.044002,Server-7,CPU,Usage:,90.63206718346291%,Ram,Usage:,3.175304527533836GB
2022-10-15,18:44:18.044005,Server-7,CPU,Usage:,81.24454217432108%,Ram,Usage:,2.966695684118868GB
2022-10-15,18:44:17.044009,Server-7,CPU,Usage:,83.9297973676857%,Ram,Usage:,3.327394741584001GB
2022-10-15,18:44:16.044012,Server-7,CPU,Usage:,83.42246992146823%,Ram,Usage:,3.2510186814877726GB
2022-10-15,18:44:15.044016,Server-7,CPU,Usage:,76.89887251818215%,Ram,Usage:,2.8599456961553695GB
2022-10-15,18:44:14.044019,Server-7,CPU,Usage:,72.30629274047965%,Ram,Usage:,2.425119273417269GB
2022-10-15,18:44:13.044023,Server-7,CPU,Usage:,69.90312683410488%,Ram,Usage:,2.209457346357339GB
2022-10-15,18:45:52.044027,Server-7,CPU,Usage:,71.95252476482729%,Ram,Usage:,2.1849666717923175GB
2022-10-15,18:45:51.044030,Server-8,CPU,Usage:,75.90001718542382%,Ram,Usage:,2.24590856743582GB
2022-10-15,18:45:50.044034,Server-8,CPU,Usage:,67.93468863973023%,Ram,Usage:,2.0680306310109127GB
2022-10-15,18:45:49.044037,Server-8,CPU,Usage:,68.68824301267861%,Ram,Usage:,2.3464167451911417GB
2022-10-15,18:45:48.044041,Server-8,CPU,Usage:,78.04651906320436%,Ram,Usage:,2.761521387823618GB
2022-10-15,18:45:47.044044,Server-8,CPU,Usage:,87.00590944688449%,Ram,Usage:,2.5511373210896697GB
2022-10-15,18:45:46.044048,Server-8,CPU,Usage:,89.67247146978193%,Ram,Usage:,2.130554524665962GB
2022-10-15,18:45:45.044051,Server-8,CPU,Usage:,92.34922505516649%,Ram,Usage:,1.8468658951805201GB
2022-10-15,18:45:44.044055,Server-8,CPU,Usage:,82.38808012643457%,Ram,Usage:,1.7889980128630398GB
2022-10-15,18:45:43.044058,Server-8,CPU,Usage:,84.12359845835968%,Ram,Usage:,1.4741083393443093GB
2022-10-15,18:45:42.044062,Server-8,CPU,Usage:,89.23534580922475%,Ram,Usage:,1.4801235003694249GB
2022-10-15,18:45:41.044066,Server-8,CPU,Usage:,92.97560375308238%,Ram,Usage:,1.786301281411391GB
2022-10-15,18:45:40.044069,Server-8,CPU,Usage:,87.16849856323797%,Ram,Usage:,2.1559396883316917GB
2022-10-15,18:45:39.044073,Server-8,CPU,Usage:,89.68434617861396%,Ram,Usage:,1.7282530604520716GB
2022-10-15,18:45:38.044076,Server-8,CPU,Usage:,89.53136441496851%,Ram,Usage:,1.7219962752322822GB
2022-10-15,18:45:37.044080,Server-8,CPU,Usage:,93.68443301110716%,Ram,Usage:,1.6927698836239422GB
2022-10-15,18:45:36.044083,Server-8,CPU,Usage:,92.98285589371363%,Ram,Usage:,1.9127726399468556GB
2022-10-15,18:45:35.044087,Server-8,CPU,Usage:,94.90446162868614%,Ram,Usage:,1.5568609007731282GB
2022-10-15,18:45:34.044090,Server-8,CPU,Usage:,94.3983938736195%,Ram,Usage:,1.4914519268632205GB
2022-10-15,18:45:33.044094,Server-8,CPU,Usage:,94.2587376451131%,Ram,Usage:,1.3260728532000285GB
2022-10-15,18:45:32.044097,Server-8,CPU,Usage:,96.98004277397085%,Ram,Usage:,0.9276746642051427GB
2022-10-15,18:45:31.044101,Server-8,CPU,Usage:,93.72810659425805%,Ram,Usage:,0.6871927697255149GB
2022-10-15,18:45:30.044104,Server-8,CPU,Usage:,91.83761900917885%,Ram,Usage:,1.0035588667294366GB
2022-10-15,18:45:29.044114,Server-8,CPU,Usage:,86.01218616371426%,Ram,Usage:,1.178572588291523GB
2022-10-15,18:45:28.044120,Server-8,CPU,Usage:,86.81037718222225%,Ram,Usage:,1.1312017340895775GB
2022-10-15,18:45:27.044123,Server-8,CPU,Usage:,87.54509599185289%,Ram,Usage:,1.4668202070343233GB
2022-10-15,18:45:26.044127,Server-8,CPU,Usage:,82.92744759274501%,Ram,Usage:,1.9456450542590458GB
2022-10-15,18:45:25.044130,Server-8,CPU,Usage:,83.96302074136376%,Ram,Usage:,1.9897288976867937GB
2022-10-15,18:45:24.044134,Server-8,CPU,Usage:,90.64167215113187%,Ram,Usage:,1.8003803311683375GB
2022-10-15,18:45:23.044138,Server-8,CPU,Usage:,82.62765303010822%,Ram,Usage:,2.020996895983143GB
2022-10-15,18:45:22.044141,Server-8,CPU,Usage:,91.86664442838195%,Ram,Usage:,2.0323107146932777GB
2022-10-15,18:45:21.044144,Server-8,CPU,Usage:,94.83411617123899%,Ram,Usage:,1.8150176107198575GB
2022-10-15,18:45:20.044148,Server-8,CPU,Usage:,93.26878389113521%,Ram,Usage:,1.8699292138860932GB
2022-10-15,18:45:19.044151,Server-8,CPU,Usage:,86.37292778373968%,Ram,Usage:,1.7378648817132567GB
2022-10-15,18:45:18.044155,Server-8,CPU,Usage:,85.22566633151267%,Ram,Usage:,2.0563953780398836GB
2022-10-15,18:45:17.044158,Server-8,CPU,Usage:,88.86023053063202%,Ram,Usage:,2.253585346952874GB
2022-10-15,18:45:16.044162,Server-8,CPU,Usage:,95.54678777169173%,Ram,Usage:,2.1224945811378033GB
2022-10-15,18:45:15.044165,Server-8,CPU,Usage:,95.3425046733629%,Ram,Usage:,1.8149985871049195GB
2022-10-15,18:45:14.044169,Server-8,CPU,Usage:,98.58117163479541%,Ram,Usage:,1.9908699266220795GB
2022-10-15,18:45:13.044172,Server-8,CPU,Usage:,89.32127819113298%,Ram,Usage:,1.8888291744785657GB
2022-10-15,18:45:12.044176,Server-8,CPU,Usage:,97.41719504560685%,Ram,Usage:,1.4620878761275202GB
2022-10-15,18:45:11.044179,Server-8,CPU,Usage:,93.23332057421838%,Ram,Usage:,1.624851772965862GB
2022-10-15,18:45:10.044183,Server-8,CPU,Usage:,86.31725336350996%,Ram,Usage:,1.4431482901199988GB
2022-10-15,18:45:09.044186,Server-8,CPU,Usage:,90.02317073549762%,Ram,Usage:,1.634375896680349GB
2022-10-15,18:45:08.044190,Server-8,CPU,Usage:,94.71475325819782%,Ram,Usage:,1.2257876245812125GB
2022-10-15,18:45:07.044193,Server-8,CPU,Usage:,93.55835151197093%,Ram,Usage:,1.234172818482575GB
2022-10-15,18:45:06.044197,Server-8,CPU,Usage:,99.52326032095854%,Ram,Usage:,0.8523949295600994GB
2022-10-15,18:45:05.044200,Server-8,CPU,Usage:,91.6646074263057%,Ram,Usage:,0.8024288643383413GB
2022-10-15,18:45:04.044204,Server-8,CPU,Usage:,97.16372019712486%,Ram,Usage:,1.1721700296616007GB
2022-10-15,18:45:03.044207,Server-8,CPU,Usage:,89.65421586765682%,Ram,Usage:,1.4827532988278105GB
2022-10-15,18:45:02.044211,Server-8,CPU,Usage:,97.06874632864482%,Ram,Usage:,1.797411127889677GB
2022-10-15,18:45:01.044214,Server-8,CPU,Usage:,89.31866936695837%,Ram,Usage:,1.9434330986191377GB
2022-10-15,18:45:00.044218,Server-8,CPU,Usage:,83.5256402448574%,Ram,Usage:,2.084069587929774GB
2022-10-15,18:44:59.044221,Server-8,CPU,Usage:,80.00593439044144%,Ram,Usage:,2.3569521050364504GB
2022-10-15,18:44:58.044225,Server-8,CPU,Usage:,79.75122510662558%,Ram,Usage:,1.9219391557816616GB
2022-10-15,18:44:57.044228,Server-8,CPU,Usage:,71.32408660588969%,Ram,Usage:,2.0316893270173195GB
2022-10-15,18:44:56.044232,Server-8,CPU,Usage:,64.05163465469793%,Ram,Usage:,1.6033252401499174GB
2022-10-15,18:44:55.044235,Server-8,CPU,Usage:,64.11267533364082%,Ram,Usage:,1.1500285771929173GB
2022-10-15,18:44:54.044239,Server-8,CPU,Usage:,57.21817688342732%,Ram,Usage:,1.3478100734074228GB
2022-10-15,18:44:53.044242,Server-8,CPU,Usage:,48.9735644813129%,Ram,Usage:,1.0612984031412243GB
2022-10-15,18:44:52.044246,Server-8,CPU,Usage:,52.686415526628785%,Ram,Usage:,0.9057121651954074GB
2022-10-15,18:44:51.044250,Server-8,CPU,Usage:,47.13228719547396%,Ram,Usage:,1.1027763574849443GB
2022-10-15,18:44:50.044253,Server-8,CPU,Usage:,55.764685342065306%,Ram,Usage:,0.9656740771697208GB
2022-10-15,18:44:49.044257,Server-8,CPU,Usage:,51.75970970585798%,Ram,Usage:,0.6616534134560471GB
